ticket_id,timestamp,account_id,text,priority,scenario_label,category
ATO_TICKET_NDM_004116,2026-09-29 05:17:39,NDM_004116,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004125,2026-09-28 05:29:55,NDM_004125,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004126,2026-09-24 07:06:22,NDM_004126,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001940,2026-09-07 01:43:38,NDM_004127,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_000831,2026-09-21 12:47:10,NDM_004127,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_000512,2026-09-27 08:52:09,NDM_004129,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_000366,2026-09-10 23:01:36,NDM_004133,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004134,2026-09-12 19:50:45,NDM_004134,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000647,2026-09-22 23:58:50,NDM_004136,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_001929,2026-09-25 04:45:35,NDM_004136,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
ATO_TICKET_NDM_004137,2026-09-26 13:22:55,NDM_004137,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001277,2026-09-24 11:04:24,NDM_004138,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_001272,2026-09-10 14:38:41,NDM_004140,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
TICKET_000928,2026-09-26 16:27:42,NDM_004140,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001771,2026-09-27 20:10:49,NDM_004140,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_001252,2026-09-28 17:45:50,NDM_004140,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001255,2026-09-16 01:15:25,NDM_004143,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001907,2026-09-29 23:22:29,NDM_004146,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_000964,2026-09-12 14:37:44,NDM_004148,I changed my phone and need help accessing my account.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004151,2026-09-23 13:03:42,NDM_004151,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_001471,2026-09-11 17:06:16,NDM_004156,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
ATO_TICKET_NDM_004160,2026-09-30 09:56:53,NDM_004160,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004162,2026-09-30 11:03:05,NDM_004162,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_000947,2026-09-15 20:23:44,NDM_004167,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_004167,2026-09-21 05:25:02,NDM_004167,My phone was lost and I need to secure my account.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004171,2026-09-29 00:43:42,NDM_004171,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_000949,2026-09-06 17:22:38,NDM_004172,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
ATO_TICKET_NDM_004174,2026-09-26 12:33:16,NDM_004174,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004176,2026-09-27 19:51:46,NDM_004176,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000090,2026-09-12 11:58:46,NDM_004178,My account is locked after several login attempts.,High,LEGITIMATE,
TICKET_000321,2026-09-21 04:33:44,NDM_004178,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004180,2026-09-25 06:59:44,NDM_004180,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001663,2026-09-02 22:36:49,NDM_004183,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
TICKET_000851,2026-09-10 02:32:02,NDM_004183,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
TICKET_000223,2026-09-16 05:58:21,NDM_004184,I noticed a transfer that I do not recognise.,Low,LEGITIMATE,
TICKET_001959,2026-09-12 09:05:19,NDM_004185,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_000714,2026-09-21 02:38:35,NDM_004186,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
TICKET_001045,2026-09-07 12:09:14,NDM_004188,I made this transaction myself but it is showing as pending.,Medium,LEGITIMATE,
TICKET_000493,2026-09-24 22:39:06,NDM_004188,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_000839,2026-09-19 20:22:07,NDM_004189,I changed my phone and need help accessing my account.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004192,2026-09-22 11:42:22,NDM_004192,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001902,2026-09-09 14:39:43,NDM_004195,I received an OTP that I did not request.,Low,LEGITIMATE,
ATO_TICKET_NDM_004197,2026-09-29 03:56:53,NDM_004197,I received an OTP that I did not request.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004201,2026-09-30 06:47:48,NDM_004201,There was a transaction on my account that I did not make.,Medium,ATO,Unauthorised Transaction
TICKET_000958,2026-09-11 11:59:24,NDM_004202,I am travelling and cannot access my normal device.,High,LEGITIMATE,
TICKET_000778,2026-09-06 07:28:47,NDM_004203,Please help me update my registered mobile number.,Medium,LEGITIMATE,
TICKET_000903,2026-09-11 07:41:53,NDM_004203,I received an OTP that I did not request.,Medium,LEGITIMATE,
TICKET_001711,2026-09-14 21:38:27,NDM_004204,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
TICKET_000064,2026-09-24 03:49:52,NDM_004207,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_001461,2026-09-21 15:48:58,NDM_004208,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_000945,2026-09-04 22:37:26,NDM_004210,I changed my phone and need help accessing my account.,Medium,LEGITIMATE,
TICKET_000835,2026-09-14 12:24:56,NDM_004212,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004216,2026-09-22 12:38:47,NDM_004216,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000055,2026-09-23 01:59:09,NDM_004218,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
TICKET_000993,2026-09-30 20:03:36,NDM_004219,I received an OTP that I did not request.,Medium,LEGITIMATE,
TICKET_001214,2026-09-09 01:12:32,NDM_004224,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_001528,2026-09-18 13:32:41,NDM_004224,My account is locked after several login attempts.,Low,LEGITIMATE,
TICKET_001522,2026-09-19 10:17:56,NDM_004224,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
TICKET_001013,2026-09-21 15:37:46,NDM_004224,Please help me update my registered mobile number.,Medium,LEGITIMATE,
TICKET_000754,2026-09-11 11:52:21,NDM_004227,Please help me update my registered mobile number.,Medium,LEGITIMATE,
TICKET_001850,2026-09-18 20:50:55,NDM_004227,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_001983,2026-09-06 08:08:22,NDM_004230,There was a transaction on my account that I did not make.,Low,LEGITIMATE,
ATO_TICKET_NDM_004230,2026-09-28 05:44:31,NDM_004230,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000527,2026-09-04 16:42:11,NDM_004231,I received an OTP that I did not request.,Low,LEGITIMATE,
TICKET_000795,2026-09-25 10:50:47,NDM_004231,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
TICKET_001576,2026-09-23 10:26:38,NDM_004233,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004236,2026-09-30 21:41:50,NDM_004236,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004241,2026-09-30 13:25:21,NDM_004241,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004242,2026-09-27 01:12:44,NDM_004242,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_001155,2026-09-16 00:07:31,NDM_004248,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_000187,2026-09-28 14:04:30,NDM_004248,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_000784,2026-09-18 18:51:27,NDM_004249,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
TICKET_000466,2026-09-29 07:07:35,NDM_004253,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_004254,2026-09-30 00:29:47,NDM_004254,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001510,2026-09-15 20:07:40,NDM_004255,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004255,2026-09-29 15:18:54,NDM_004255,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000184,2026-09-06 05:05:02,NDM_004256,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_001244,2026-09-24 23:01:46,NDM_004261,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001347,2026-09-23 05:29:55,NDM_004262,My phone was lost and I need to secure my account.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004262,2026-09-29 23:42:15,NDM_004262,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_000116,2026-09-10 09:19:52,NDM_004263,Please help me update my registered mobile number.,Low,LEGITIMATE,
ATO_TICKET_NDM_004263,2026-09-28 12:50:11,NDM_004263,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000209,2026-09-01 13:52:53,NDM_004269,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_001038,2026-09-03 15:48:26,NDM_004269,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001216,2026-09-09 18:38:52,NDM_004269,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000317,2026-09-13 22:43:08,NDM_004275,I changed my phone and need help accessing my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_004276,2026-09-28 17:58:38,NDM_004276,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001999,2026-09-30 17:08:00,NDM_004278,I noticed a transfer that I do not recognise.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004279,2026-09-21 13:53:34,NDM_004279,My SIM card was replaced and I cannot log in.,High,ATO,Unauthorised Transaction
TICKET_000156,2026-09-27 11:54:05,NDM_004280,Please help me update my registered mobile number.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004281,2026-09-18 19:51:47,NDM_004281,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000501,2026-09-06 07:06:27,NDM_004282,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
ATO_TICKET_NDM_004282,2026-09-30 02:37:43,NDM_004282,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004283,2026-09-28 15:48:40,NDM_004283,I received an OTP that I did not request.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004284,2026-09-27 14:33:16,NDM_004284,I received an OTP that I did not request.,Medium,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004287,2026-09-24 06:31:56,NDM_004287,My phone was lost and I need to secure my account.,High,ATO,Unauthorised Transaction
TICKET_000358,2026-09-29 10:55:38,NDM_004287,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_000796,2026-09-08 09:59:28,NDM_004289,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000001,2026-09-29 05:11:43,NDM_004289,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_000224,2026-09-18 21:18:55,NDM_004290,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_000959,2026-09-09 10:08:00,NDM_004291,My phone was lost and I need to secure my account.,Low,LEGITIMATE,
ATO_TICKET_NDM_004292,2026-09-14 21:14:00,NDM_004292,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_000837,2026-09-04 07:37:09,NDM_004296,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
TICKET_001868,2026-09-26 03:33:52,NDM_004297,My account is locked after several login attempts.,Medium,LEGITIMATE,
TICKET_001174,2026-09-22 16:04:36,NDM_004299,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004300,2026-09-30 10:28:23,NDM_004300,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004301,2026-09-29 13:57:39,NDM_004301,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001408,2026-09-14 18:23:12,NDM_004304,I am travelling and cannot access my normal device.,Low,LEGITIMATE,
TICKET_001200,2026-09-24 03:53:38,NDM_004306,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_000708,2026-09-10 00:00:55,NDM_004307,My SIM card was replaced and I cannot log in.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004311,2026-09-09 23:12:37,NDM_004311,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000918,2026-09-21 09:25:45,NDM_004315,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004316,2026-09-27 07:03:22,NDM_004316,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001519,2026-09-14 00:01:20,NDM_004320,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_000141,2026-09-05 15:19:50,NDM_004321,Please help me update my registered mobile number.,Low,LEGITIMATE,
ATO_TICKET_NDM_004321,2026-09-15 08:39:31,NDM_004321,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_000788,2026-09-25 15:53:08,NDM_004321,There is no problem with my account; I need assistance with a payment.,Low,LEGITIMATE,
TICKET_000279,2026-09-16 20:38:54,NDM_004322,There was a transaction on my account that I did not make.,Medium,LEGITIMATE,
TICKET_001707,2026-09-12 04:25:23,NDM_004324,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_000706,2026-09-06 23:53:02,NDM_004326,I cannot access my account and my password no longer works.,Low,LEGITIMATE,
TICKET_001847,2026-09-09 12:38:58,NDM_004330,I made this transaction myself but it is showing as pending.,Low,LEGITIMATE,
ATO_TICKET_NDM_004331,2026-09-28 10:15:07,NDM_004331,I noticed a transfer that I do not recognise.,High,ATO,Unauthorised Transaction
TICKET_001612,2026-09-06 15:54:01,NDM_004332,There is no problem with my account; I need assistance with a payment.,Medium,LEGITIMATE,
TICKET_001736,2026-09-15 18:38:51,NDM_004332,I noticed a transfer that I do not recognise.,High,LEGITIMATE,
TICKET_000328,2026-09-01 12:52:20,NDM_004335,I cannot access my account and my password no longer works.,High,LEGITIMATE,
ATO_TICKET_NDM_004335,2026-09-30 23:40:11,NDM_004335,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004336,2026-09-30 18:15:53,NDM_004336,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_000871,2026-09-18 17:33:39,NDM_004339,I am travelling and cannot access my normal device.,Medium,LEGITIMATE,
ATO_TICKET_NDM_004340,2026-09-16 02:52:38,NDM_004340,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
ATO_TICKET_NDM_004341,2026-09-22 18:38:26,NDM_004341,There was a transaction on my account that I did not make.,High,ATO,Unauthorised Transaction
TICKET_001934,2026-09-29 02:59:33,NDM_004343,I received an OTP that I did not request.,Low,LEGITIMATE,
ATO_TICKET_NDM_004345,2026-09-27 19:49:28,NDM_004345,I received an OTP that I did not request.,High,ATO,Unauthorised Transaction
TICKET_001534,2026-09-05 04:08:54,NDM_004351,Please help me update my registered mobile number.,Low,LEGITIMATE,
TICKET_000582,2026-09-01 04:19:23,NDM_004352,There was a transaction on my account that I did not make.,High,LEGITIMATE,
TICKET_000140,2026-09-27 10:24:43,NDM_004352,I received an OTP that I did not request.,High,LEGITIMATE,
TICKET_001953,2026-09-30 02:04:01,NDM_004352,My account is locked after several login attempts.,Low,LEGITIMATE,
ATO_TICKET_NDM_004352,2026-09-30 20:55:58,NDM_004352,There was a transaction on my account that I did not make.,Medium,ATO,Unauthorised Transaction
TICKET_001084,2026-09-30 17:12:09,NDM_004354,I made this transaction myself but it is showing as pending.,Medium,LEGITIMATE,
